id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,category
qlPyuJ77Znjh30I2kTs1xQ,"Le Cafe Michi",Scarborough,"1802 Pharmacy Ave",Toronto,ON,"M1T 1H6",43.7758,-79.3173,3.5,185,1,Japanese
QMB3hmb_Yv6Vk-HLiM2cdA,"The Veggie Thali",,"1410 Victoria Park Avenue, Unit 10",Toronto,ON,"M4A 2L8",43.7194,-79.301,4.5,36,1,Vegan
QMB3hmb_Yv6Vk-HLiM2cdA,"The Veggie Thali",,"1410 Victoria Park Avenue, Unit 10",Toronto,ON,"M4A 2L8",43.7194,-79.301,4.5,36,1,Vegetarian
QMB3hmb_Yv6Vk-HLiM2cdA,"The Veggie Thali",,"1410 Victoria Park Avenue, Unit 10",Toronto,ON,"M4A 2L8",43.7194,-79.301,4.5,36,1,Himalayan/Nepalese
QMB3hmb_Yv6Vk-HLiM2cdA,"The Veggie Thali",,"1410 Victoria Park Avenue, Unit 10",Toronto,ON,"M4A 2L8",43.7194,-79.301,4.5,36,1,Indian
QMdMW38abUEoewUe1jvxRA,"Pot Rice & Rolls House",Milliken,"633 Silver Star Boulevard, Unit F1",Toronto,ON,"M1V 5N1",43.8104,-79.2934,3,4,1,"Food Court"
QMdMW38abUEoewUe1jvxRA,"Pot Rice & Rolls House",Milliken,"633 Silver Star Boulevard, Unit F1",Toronto,ON,"M1V 5N1",43.8104,-79.2934,3,4,1,Chinese
QMj3DbUwntH6bTRN6PJ-HA,Nando's,Niagara,"741 Queen Street W",Toronto,ON,"M6J 1G1",43.6464,-79.4069,3.5,31,1,African
QMj3DbUwntH6bTRN6PJ-HA,Nando's,Niagara,"741 Queen Street W",Toronto,ON,"M6J 1G1",43.6464,-79.4069,3.5,31,1,Portuguese
qmLtSxV25iQOYUlqTAdD-Q,"OMG Baked Goodness","West Queen West","47 Abell Street",Toronto,ON,"M6K 1T9",43.6426,-79.424,4,8,1,Bakeries
qmLtSxV25iQOYUlqTAdD-Q,"OMG Baked Goodness","West Queen West","47 Abell Street",Toronto,ON,"M6K 1T9",43.6426,-79.424,4,8,1,Cafes
qmLtSxV25iQOYUlqTAdD-Q,"OMG Baked Goodness","West Queen West","47 Abell Street",Toronto,ON,"M6K 1T9",43.6426,-79.424,4,8,1,Food
QmNHMVapNKdTEvlKjLTAUg,"Marvel Coffee Company","The Danforth","6 Donlands Avenue",Toronto,ON,M4J,43.6806,-79.3374,4,7,1,Cafes
QmNHMVapNKdTEvlKjLTAUg,"Marvel Coffee Company","The Danforth","6 Donlands Avenue",Toronto,ON,M4J,43.6806,-79.3374,4,7,1,Food
QmNHMVapNKdTEvlKjLTAUg,"Marvel Coffee Company","The Danforth","6 Donlands Avenue",Toronto,ON,M4J,43.6806,-79.3374,4,7,1,"Coffee & Tea"
Qmwfg-PtYuCo5Q_IwcA_HQ,JaBistro,"Entertainment District","222 Richmond Street W",Toronto,ON,"M5V 1W4",43.6497,-79.3881,4,372,1,"Sushi Bars"
Qmwfg-PtYuCo5Q_IwcA_HQ,JaBistro,"Entertainment District","222 Richmond Street W",Toronto,ON,"M5V 1W4",43.6497,-79.3881,4,372,1,Japanese
QmZLB8eTeQ3e1BnDMan9xg,Wendy's,Willowdale,"5095 Yonge Street",Toronto,ON,"M2N 7H3",43.7687,-79.4121,3,9,1,"Fast Food"
QmZLB8eTeQ3e1BnDMan9xg,Wendy's,Willowdale,"5095 Yonge Street",Toronto,ON,"M2N 7H3",43.7687,-79.4121,3,9,1,Burgers
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,Nightlife
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,"Coffee & Tea"
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,Turkish
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,"Internet Cafes"
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,Food
QNdNPr3f-WdESYo9WabWpw,"Istanbul Cafe & Espresso Bar","Yonge and Eglinton","174 Eglinton Avenue E",Toronto,ON,"M4P 1A6",43.7078,-79.393,4,74,1,Bars
QNfh79NwsNnl-AngRhg2ww,Kingyo,Cabbagetown,"51B Winchester Street",Toronto,ON,"M4X 1R7",43.6659,-79.3683,4,251,1,"Tapas/Small Plates"
QNfh79NwsNnl-AngRhg2ww,Kingyo,Cabbagetown,"51B Winchester Street",Toronto,ON,"M4X 1R7",43.6659,-79.3683,4,251,1,Japanese
QNfh79NwsNnl-AngRhg2ww,Kingyo,Cabbagetown,"51B Winchester Street",Toronto,ON,"M4X 1R7",43.6659,-79.3683,4,251,1,Ramen
qNFHmH-qo7Ia2vv0IK72ug,"Tequila Bookworm","Alexandra Park","512 Queen Street W",Toronto,ON,"M5V 2B3",43.6479,-79.4016,3.5,84,1,Nightlife
qNFHmH-qo7Ia2vv0IK72ug,"Tequila Bookworm","Alexandra Park","512 Queen Street W",Toronto,ON,"M5V 2B3",43.6479,-79.4016,3.5,84,1,"Coffee & Tea"
qNFHmH-qo7Ia2vv0IK72ug,"Tequila Bookworm","Alexandra Park","512 Queen Street W",Toronto,ON,"M5V 2B3",43.6479,-79.4016,3.5,84,1,Sandwiches
qNFHmH-qo7Ia2vv0IK72ug,"Tequila Bookworm","Alexandra Park","512 Queen Street W",Toronto,ON,"M5V 2B3",43.6479,-79.4016,3.5,84,1,Bars
qNFHmH-qo7Ia2vv0IK72ug,"Tequila Bookworm","Alexandra Park","512 Queen Street W",Toronto,ON,"M5V 2B3",43.6479,-79.4016,3.5,84,1,Food
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Beer
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,"Wine & Spirits"
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,"Comfort Food"
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Bars
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Food
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Irish
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Gastropubs
QnHbzG_oP_llujHJZZ9Q9A,"Fionn MacCool's Irish Pub","Mount Pleasant and Davisville","1867 Yonge St",Toronto,ON,"M4S 1X8",43.6969,-79.3961,3,13,1,Nightlife
Qnp8ao-AnxdTECgMscrdKA,"Churrasqueira Estrela",,"2275 Keele Street",Toronto,ON,"M6M 3Z6",43.7022,-79.4766,4.5,5,1,"Event Planning & Services"
Qnp8ao-AnxdTECgMscrdKA,"Churrasqueira Estrela",,"2275 Keele Street",Toronto,ON,"M6M 3Z6",43.7022,-79.4766,4.5,5,1,Caterers
Qnp8ao-AnxdTECgMscrdKA,"Churrasqueira Estrela",,"2275 Keele Street",Toronto,ON,"M6M 3Z6",43.7022,-79.4766,4.5,5,1,"Canadian (New)"
Qnp8ao-AnxdTECgMscrdKA,"Churrasqueira Estrela",,"2275 Keele Street",Toronto,ON,"M6M 3Z6",43.7022,-79.4766,4.5,5,1,Portuguese
QnVZwjV7iSAaG4VN9FvXQg,"Swiss Chalet Rotisserie & Grill","Financial District","1 First Canadian Place, 100 King ST W",Toronto,ON,"M5X 1E1",43.6486,-79.3818,2.5,3,1,"Canadian (New)"
QnVZwjV7iSAaG4VN9FvXQg,"Swiss Chalet Rotisserie & Grill","Financial District","1 First Canadian Place, 100 King ST W",Toronto,ON,"M5X 1E1",43.6486,-79.3818,2.5,3,1,"Comfort Food"
QnVZwjV7iSAaG4VN9FvXQg,"Swiss Chalet Rotisserie & Grill","Financial District","1 First Canadian Place, 100 King ST W",Toronto,ON,"M5X 1E1",43.6486,-79.3818,2.5,3,1,Food
QnVZwjV7iSAaG4VN9FvXQg,"Swiss Chalet Rotisserie & Grill","Financial District","1 First Canadian Place, 100 King ST W",Toronto,ON,"M5X 1E1",43.6486,-79.3818,2.5,3,1,"American (Traditional)"
qo9JoIB9iZxGl-KQGDzEWw,"Eight Noodles",Scarborough,"3309 Sheppard Avenue E",Toronto,ON,"M1T 3W5",43.7785,-79.3085,3,16,1,Chinese
QoXT0qI6_3WeHImUuLAyjg,"The George Street Diner",Corktown,"129 George Street",Toronto,ON,"M5A 2M6",43.653,-79.3714,3.5,103,1,"Breakfast & Brunch"
QoXT0qI6_3WeHImUuLAyjg,"The George Street Diner",Corktown,"129 George Street",Toronto,ON,"M5A 2M6",43.653,-79.3714,3.5,103,1,Diners
Qph2RWhxG-nu5ZkSAgKT0g,"Tim Hortons","The Danforth","743 Av Pape",Toronto,ON,"M4K 3T1",43.6799,-79.345,4.5,3,1,Sandwiches
Qph2RWhxG-nu5ZkSAgKT0g,"Tim Hortons","The Danforth","743 Av Pape",Toronto,ON,"M4K 3T1",43.6799,-79.345,4.5,3,1,Delis
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,Bars
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,Nightlife
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,Food
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,Beer
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,"Wine & Spirits"
qPkyjuQyKMrHkbs2pGg7PQ,"Church St Garage","Church-Wellesley Village","477 Church Street",Toronto,ON,"M4Y 2C6",43.6645,-79.3803,3,45,1,"Canadian (New)"
qpLYTuTXMelG_ERpGYO0MQ,"Ritz Caribbean Foods",Yorkville,"762 Yonge Street",Toronto,ON,"M4Y 2B6",43.6695,-79.3866,3.5,31,1,Caribbean
qpum_dXomddWLPKTZ5tPkg,Starbucks,"Downtown Core","123 Front Street W, Unit 1",Toronto,ON,"M5J 2M2",43.6449,-79.3835,3.5,15,1,Cafes
qpum_dXomddWLPKTZ5tPkg,Starbucks,"Downtown Core","123 Front Street W, Unit 1",Toronto,ON,"M5J 2M2",43.6449,-79.3835,3.5,15,1,Food
qpum_dXomddWLPKTZ5tPkg,Starbucks,"Downtown Core","123 Front Street W, Unit 1",Toronto,ON,"M5J 2M2",43.6449,-79.3835,3.5,15,1,"Coffee & Tea"
QPVc_HQYcQicsowyeMPpkA,"Tallboys Craft Beer House","Christie Pits","838 Bloor Street W",Toronto,ON,"M6G 1M2",43.6625,-79.4238,4,81,1,Pubs
QPVc_HQYcQicsowyeMPpkA,"Tallboys Craft Beer House","Christie Pits","838 Bloor Street W",Toronto,ON,"M6G 1M2",43.6625,-79.4238,4,81,1,Bars
QPVc_HQYcQicsowyeMPpkA,"Tallboys Craft Beer House","Christie Pits","838 Bloor Street W",Toronto,ON,"M6G 1M2",43.6625,-79.4238,4,81,1,Burgers
QPVc_HQYcQicsowyeMPpkA,"Tallboys Craft Beer House","Christie Pits","838 Bloor Street W",Toronto,ON,"M6G 1M2",43.6625,-79.4238,4,81,1,Nightlife
QPVc_HQYcQicsowyeMPpkA,"Tallboys Craft Beer House","Christie Pits","838 Bloor Street W",Toronto,ON,"M6G 1M2",43.6625,-79.4238,4,81,1,"Canadian (New)"
qPVqfJAzC8APF8aWGBtFRA,"Antler Kitchen & Bar","Little Portugal","1454 Dundas Street W",Toronto,ON,"M6J 1Y6",43.6497,-79.4306,4.5,102,1,"Canadian (New)"
QQBPYU-egTk-8pIkroRThg,"Mucho Burrito",Ryerson,"220 Yonge Street",Toronto,ON,"M5B 2H1",43.6573,-79.3814,1.5,10,1,Mexican
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,"Beer Bar"
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,Beer
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,"Wine & Spirits"
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,Nightlife
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,"Ice Cream & Frozen Yogurt"
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,Food
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,Bars
QqesgEbz-B0mYEoEF6vBDg,"Joe Bird",Harbourfront,"207 Queens Quay W",Toronto,ON,M5J,43.6383,-79.3803,4,32,1,"Chicken Shop"
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Pubs
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Food
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Beer
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,"Wine & Spirits"
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Nightlife
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Irish
qQOs9v-lm7Vc6KH_0X7SOQ,"St James's Gate Toronto",Etobicoke,"5140 Dundas St W",Toronto,ON,"M9A 1C2",43.6438,-79.5336,4,58,1,Bars
qQPJ9aTyVa9DGWiLi97g5g,"Crepe TO",Corktown,"52 Church Street",Toronto,ON,"M5C 3C8",43.6504,-79.3746,4.5,56,1,Creperies
qQsrcouREdFUk4adim1uEA,"Mamajoun Armenian Pizzeria",Scarborough,"209 Ellesmere Road, Unit 6",Toronto,ON,"M1R 4E2",43.7603,-79.3028,4.5,71,1,Sandwiches
qQsrcouREdFUk4adim1uEA,"Mamajoun Armenian Pizzeria",Scarborough,"209 Ellesmere Road, Unit 6",Toronto,ON,"M1R 4E2",43.7603,-79.3028,4.5,71,1,Food
qQsrcouREdFUk4adim1uEA,"Mamajoun Armenian Pizzeria",Scarborough,"209 Ellesmere Road, Unit 6",Toronto,ON,"M1R 4E2",43.7603,-79.3028,4.5,71,1,Bakeries
qQsrcouREdFUk4adim1uEA,"Mamajoun Armenian Pizzeria",Scarborough,"209 Ellesmere Road, Unit 6",Toronto,ON,"M1R 4E2",43.7603,-79.3028,4.5,71,1,Pizza
qQsrcouREdFUk4adim1uEA,"Mamajoun Armenian Pizzeria",Scarborough,"209 Ellesmere Road, Unit 6",Toronto,ON,"M1R 4E2",43.7603,-79.3028,4.5,71,1,"Fast Food"
qqU3d8IpcIw2BJrsGxSL9Q,"Schezuan Express","Downtown Core","Eaton's Centre",Toronto,ON,"M5B 2H6",43.6545,-79.3807,2.5,7,1,Chinese
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,Bakeries
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,"Coffee & Tea"
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,Cafes
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,Desserts
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,"Juice Bars & Smoothies"
QR2-0qgjHZVVnPY6Txlgtg,"Touti Gelati and Cafe",,"550 Queens Quay W",Toronto,ON,"M5V 3M8",43.6371,-79.3967,4.5,13,1,Food
qR4EIktJfQKc4rnKgBzvtw,Gyubee,"University of Toronto","335 Bloor Street W",Toronto,ON,"M5S 1W7",43.667,-79.4009,4,11,1,Barbeque
qR4EIktJfQKc4rnKgBzvtw,Gyubee,"University of Toronto","335 Bloor Street W",Toronto,ON,"M5S 1W7",43.667,-79.4009,4,11,1,Japanese
Qr6KiVgv7CklIc0J3EKMCQ,"Orient Express",Scarborough,"4271 Sheppard Avenue E",Toronto,ON,"M1S 1T6",43.7855,-79.2757,4.5,8,1,Chinese
Qr6KiVgv7CklIc0J3EKMCQ,"Orient Express",Scarborough,"4271 Sheppard Avenue E",Toronto,ON,"M1S 1T6",43.7855,-79.2757,4.5,8,1,Noodles
qrSsS0pk7SL67MP5nN8tlg,"Le Montmartre French Restaurant",,"911 Sheppard Avenue W",Toronto,ON,"M3H 2T7",43.7514,-79.4575,3.5,21,1,French
qRTbYc7ennnwfr992kfjdA,"Caffino Ristorante","Liberty Village","1185 King Street W",Toronto,ON,"M6K 3C5",43.6392,-79.4256,4,71,1,Italian
QrTg1ZaKcaJj2fzXQmHFXQ,"La Tortilleria","Bloordale Village","1009 Dufferin Street",Toronto,ON,"M6H 4B2",43.6596,-79.4351,3,55,1,Food
QrTg1ZaKcaJj2fzXQmHFXQ,"La Tortilleria","Bloordale Village","1009 Dufferin Street",Toronto,ON,"M6H 4B2",43.6596,-79.4351,3,55,1,"Specialty Food"
QrTg1ZaKcaJj2fzXQmHFXQ,"La Tortilleria","Bloordale Village","1009 Dufferin Street",Toronto,ON,"M6H 4B2",43.6596,-79.4351,3,55,1,"Ethnic Food"
QrTg1ZaKcaJj2fzXQmHFXQ,"La Tortilleria","Bloordale Village","1009 Dufferin Street",Toronto,ON,"M6H 4B2",43.6596,-79.4351,3,55,1,Mexican
qrtSYsCVhFVlgOgTEk4s8g,"La Pupusa Loka",,"887 Wilson Avenue",Toronto,ON,"M3K 1E6",43.7303,-79.4668,3,18,1,Pubs
qrtSYsCVhFVlgOgTEk4s8g,"La Pupusa Loka",,"887 Wilson Avenue",Toronto,ON,"M3K 1E6",43.7303,-79.4668,3,18,1,"Latin American"
qrtSYsCVhFVlgOgTEk4s8g,"La Pupusa Loka",,"887 Wilson Avenue",Toronto,ON,"M3K 1E6",43.7303,-79.4668,3,18,1,Salvadoran
qrtSYsCVhFVlgOgTEk4s8g,"La Pupusa Loka",,"887 Wilson Avenue",Toronto,ON,"M3K 1E6",43.7303,-79.4668,3,18,1,Bars
qrtSYsCVhFVlgOgTEk4s8g,"La Pupusa Loka",,"887 Wilson Avenue",Toronto,ON,"M3K 1E6",43.7303,-79.4668,3,18,1,Nightlife
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Bars
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Food
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Nightlife
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Gastropubs
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Belgian
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,Beer
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,"Wine & Spirits"
QrTvQw_aZOLk_8FZ8tQ_-w,"The Bier Markt",,"600 King St West",Toronto,ON,"M5V 1M3",43.6449,-79.4,3,169,1,"Canadian (New)"
Qrz20jCLqVSixe53_McCMQ,Amaya,"Financial District","100 King Street W",Toronto,ON,"M5X 2A2",43.6486,-79.3816,2.5,16,1,Indian
Qrz20jCLqVSixe53_McCMQ,Amaya,"Financial District","100 King Street W",Toronto,ON,"M5X 2A2",43.6486,-79.3816,2.5,16,1,"Specialty Food"
Qrz20jCLqVSixe53_McCMQ,Amaya,"Financial District","100 King Street W",Toronto,ON,"M5X 2A2",43.6486,-79.3816,2.5,16,1,Food
Qrz20jCLqVSixe53_McCMQ,Amaya,"Financial District","100 King Street W",Toronto,ON,"M5X 2A2",43.6486,-79.3816,2.5,16,1,"Imported Food"
Qrz20jCLqVSixe53_McCMQ,Amaya,"Financial District","100 King Street W",Toronto,ON,"M5X 2A2",43.6486,-79.3816,2.5,16,1,"Ethnic Food"
qSG2fC6tlB701kOxy_3N5w,"Caribbean Taste","St. Lawrence","222 The Esplanade, Unit 2",Toronto,ON,"M5A 4M8",43.6496,-79.3652,4,6,1,Caribbean
qTacF-_Iucc1Nxom_Za_5Q,"Bar Begonia","The Annex","252 Dupont Streeet",Toronto,ON,"M5R 1V7",43.6752,-79.4064,3.5,45,1,French
qTd3WSatW1tlUoUtFB6x2A,"Short & Sweet Bakeshop","Mount Pleasant and Davisville","2025 Yonge Street",Toronto,ON,"M4S 2A2",43.7014,-79.397,4,16,1,Desserts
qTd3WSatW1tlUoUtFB6x2A,"Short & Sweet Bakeshop","Mount Pleasant and Davisville","2025 Yonge Street",Toronto,ON,"M4S 2A2",43.7014,-79.397,4,16,1,Cafes
qTd3WSatW1tlUoUtFB6x2A,"Short & Sweet Bakeshop","Mount Pleasant and Davisville","2025 Yonge Street",Toronto,ON,"M4S 2A2",43.7014,-79.397,4,16,1,"Patisserie/Cake Shop"
qTd3WSatW1tlUoUtFB6x2A,"Short & Sweet Bakeshop","Mount Pleasant and Davisville","2025 Yonge Street",Toronto,ON,"M4S 2A2",43.7014,-79.397,4,16,1,Food
QTVvuhrbBDJfqaTyFOUMkw,"Mashu Mashu Mediterranean Grill",,"387 Spadina Road",Toronto,ON,"M5P 2W1",43.6882,-79.4125,3,31,1,Greek
QTVvuhrbBDJfqaTyFOUMkw,"Mashu Mashu Mediterranean Grill",,"387 Spadina Road",Toronto,ON,"M5P 2W1",43.6882,-79.4125,3,31,1,Mediterranean
Quhi5MypyLsjF9jjlgmwGg,Duckee,,"525 Eglinton Avenue W",Toronto,ON,"M5N 1B1",43.7034,-79.4139,3.5,30,1,"Asian Fusion"
QUJqxy__Mbs-vhK4o9k8pQ,"Tim Hortons",,"2625 Weston Road",Toronto,ON,"M9N 3W1",43.7122,-79.5349,3,5,1,"Coffee & Tea"
QUJqxy__Mbs-vhK4o9k8pQ,"Tim Hortons",,"2625 Weston Road",Toronto,ON,"M9N 3W1",43.7122,-79.5349,3,5,1,Food
QUJqxy__Mbs-vhK4o9k8pQ,"Tim Hortons",,"2625 Weston Road",Toronto,ON,"M9N 3W1",43.7122,-79.5349,3,5,1,"Canadian (New)"
QUJqxy__Mbs-vhK4o9k8pQ,"Tim Hortons",,"2625 Weston Road",Toronto,ON,"M9N 3W1",43.7122,-79.5349,3,5,1,Bakeries
qUWqjjjfpB2-4P3He5rsKw,Levetto,Chinatown,"382 Spadina Avenue, Main Floor",Toronto,ON,"M5T 2G5",43.6553,-79.3993,4,116,1,Salad
qUWqjjjfpB2-4P3He5rsKw,Levetto,Chinatown,"382 Spadina Avenue, Main Floor",Toronto,ON,"M5T 2G5",43.6553,-79.3993,4,116,1,Italian
qUWqjjjfpB2-4P3He5rsKw,Levetto,Chinatown,"382 Spadina Avenue, Main Floor",Toronto,ON,"M5T 2G5",43.6553,-79.3993,4,116,1,Pizza
qva0jVl1yup7RaImLh_eVw,"Myoungdong Chammat Kalguksu",,"1549 Steeles Avenue E",Toronto,ON,"M2M 3Y7",43.8058,-79.3846,4,25,1,Korean
qva0jVl1yup7RaImLh_eVw,"Myoungdong Chammat Kalguksu",,"1549 Steeles Avenue E",Toronto,ON,"M2M 3Y7",43.8058,-79.3846,4,25,1,"Hot Pot"
QVeAZXzl9i7mdMcxI5DVfw,"Fast Fresh Foods","Downtown Core","79 Yonge St",Toronto,ON,"M5C 1S8",43.6495,-79.3778,3,17,1,Sandwiches
QVeAZXzl9i7mdMcxI5DVfw,"Fast Fresh Foods","Downtown Core","79 Yonge St",Toronto,ON,"M5C 1S8",43.6495,-79.3778,3,17,1,Salad
QVI1gM-_PAhQx_DSjz9akQ,"Mr Burrito Plus","Downtown Core","525 University Avenue",Toronto,ON,"M5G 2L3",43.6564,-79.3888,3,6,1,Mexican
QVI1gM-_PAhQx_DSjz9akQ,"Mr Burrito Plus","Downtown Core","525 University Avenue",Toronto,ON,"M5G 2L3",43.6564,-79.3888,3,6,1,Halal
qvqEYmiTpzJkXFV77YhT9w,"Treats York University",,"4700 Keele Street",Toronto,ON,"M3K 1P3",43.7739,-79.5033,2.5,3,1,"Breakfast & Brunch"
qvqEYmiTpzJkXFV77YhT9w,"Treats York University",,"4700 Keele Street",Toronto,ON,"M3K 1P3",43.7739,-79.5033,2.5,3,1,Bagels
