id,business_id,user_id,stars,date,text,useful,funny,cool
--Oo4uvT8XUTfJC6fbU_Jg,D6K3VT6S8FwFm4u5uN8T8g,KJeasp3XgtCsME5LcUVjFw,5,"2016-04-23 00:00:00","What a cute place!  The employees were so friendly and the food was awesome. I would go back.",0,0,0
--oOd8Kg88BJGw600urVfg,4S358eahT9dfeKpnB1U46Q,R_d4joB8NIWbuYY8nMNWQg,5,"2016-12-31 00:00:00","The staff is so caring and genuine. They take time to answer questions and make patients feel important and comfortable. Liz is exceptional!  She took the time to explain a new appliance to my son. Dr. Feinburg is great. He finds way to joke and make my son feel comfortable.",0,0,0
--OoJLXpatZ0hkIsRB-Chg,K7lWdNUhCbcnEvI0NhGewg,b2k5bEoKOCGe7xZn4zeKEw,2,"2015-11-10 00:00:00","This place is all hype.  I went here based on all the rave reviews and was disappointed.  By most accounts this is one of the top buffets on the strip, so I figured I couldn't go wrong.

The selection for lunch wasn't that great and quite a few of the items look like they had been sitting out for quite a while.  They didn't seem to be too worried about keeping the items full.   The quality of the food was not terrible.  The fried chicken was pretty good.  The roast beef was too bloody rare.  The sushi and pizza were not edible.  Dry and not fresh at all.  The asian dishes were ok.  I think the only real stand out items were the smoked salmon and fried chicken.  The rest of it was on par with a lesser buffet off the strip.  

They have brunch and lunch together, so they had some breakfast items that weren't bad.  The dessert station was severely lacking.  The highlight was the gelato bar which had about 10 different flavors.  The rest of it was mostly those little cake squares you've seen a million times at every other buffet in the world.  No bread pudding, no pie, no chocolates.  Very surprised at how limited their selection was.",1,0,0
--opRWsqWdoGYF6UXZyFmQ,LZ_R2OLgZQSQMMzlp8uUOA,FtkKUwVCgo6MwEPtJ47cog,3,"2012-11-14 00:00:00","Dotty's has a reputation for good burgers. They have some pretty good burgers, but it never really blew my mind. Dotty's was just a little too packed when I went and it was hard to get a conversation going or even hear myself think. I would recommend trying to get to Dotty's at an odd dinner hour or earlier in the evening.",0,0,0
--opU5fV867ACgBC8z4d9A,4vDjr0eDn1zBuMBKqmTMZQ,nGsD6iTtp-eI-Qy7yjpaGA,1,"2017-09-04 00:00:00","I have been taking my elderly cat to this Vet. for over 14 years. At the end of May of 2017, a new doctor examined him and found a lump in his belly.  She took xrays and found a mass on his left kidney.  I was originally bringing him in because his upper respiratory side effects were getting worse. This new doctor showed me his xrays, and told me he had days if not weeks to live, and sent me home with pain medicine for him as she thought he was terminal.

After a few weeks, I decided to get a second opinion from another Vet (The Big Easy, in Lawrenceville).  I brought my cat's records and xrays with me from North Boros.  The new doctor told me my cat's left kidney was enlarged, and that it could be a tumor or just an enlarged kidney.  She threw the pain medicine vial away, told me to stop giving it, and prescribed antibiotics and prednisone to try and relieve his respiratory symptoms.  She told me he was losing weight because the only way cats can smell or taste food is through their noses; and if his was stuffed up, this could be the reason why he was not eating normally.  She also suspected he might have lymphoma and the prednisone would be a medicine of choice.  She saw him being interactive with her and me, told me he could live for quite a while with just one working kidney, although his bloodwork was fine and perhaps the enlarged kidney was still functioning, and told me he was far away from being euthanized.

It is now September 4, 2017, and my cat is eating, interacting with me by cuddliing, purring and wanting to be next to me.  He does not seem to be in pain at all.  I am giving him the prednisone every other day, and lysine powder for his nasal symptoms.

Lesson here:  ALWAYS GET A SECOND OPINION!!!   I was in tears in May, but not now.  I  know my cat won't have a lot of years left, but he will be comfortable and as happy as I can make him with the help of THE BIG EASY ANIMAL HOSPITAL!

I spent well over $700.00 at the first vet, and have spent only $150.00 for the CORRECT Vet!

I will never, ever use North Boros as my Vet. for any animal I may have.  In fact I believe that they owe me some money for the very bad advice and doctoring I received from them.  BEWARE OF WHO YOU TRUST FOR YOUR PETS' CARE!",1,0,0
--OQk9awhnyfX-W0BNTWLQ,qLTQc4KzaEopOOMmYawNcg,fR935tT5DHf88rKlD5XIZA,5,"2017-04-15 00:00:00","One of the top five most fun things I have ever done!!! The ATVs were fabulous on their own (I had never been on one), but zooming through the desert, nearly no one else around, with jaw-dropping scenery at every turn... can't beat that! The Subway lunch at the top of an antique barn, overlooking the canyon, was also amazing. Everything about this experience exceeded my expectations, even after reading glowing reviews beforehand. My two tips for the ATVs that I wish I had known: 
(1) Bring gloves. I got blisters. Still worth it though.
(2) Bring a water bottle with a built-in straw. They did provide commercial bottled waters, but you can't drink from them (other than super-awkwardly) through your helmet. It would have been easy if I'd had a straw. You can always refill your bottle from the ones they provide.

Sign up for this experience. Do it now, you won't be sorry!",0,0,0
--oQvVPI3Hpje6r475sFfQ,zRqi6L1u-YmmVAHjeUbGMQ,itOFYby5IutSiW0rLukKog,5,"2015-10-24 00:00:00","Awesome food and excellent staff at this location. Went to their other one location near the airport and it was really small and staff wasn't as great, and they don't have any outdoor seating.. Food is great though!",0,0,0
--OrFWD_ka8NE4CI71hazA,wHVWfC_a6koeiJXAu78e1g,gfHvVY5H2ZGMrbVXVPUkwQ,1,"2015-07-23 00:00:00","First time here and i was not impressed. I can't wrap my head around the fact they are a bbq place but none of the meats come with bbq sauce on them. We chose the half chicken which was nice and tender for the most part as well as the baby back ribs which i was not a fan of at all. The potato salad wasn't anything special and made with mustard which ruined it and the coleslaw was mediocre. I didnt feel like i had ordered from a BBQ restaurant at all. I would have much rather preferred  Piggly's at the Fair in Mesa! We did recieve good customer service though being as it was our first time, the cashier was very helpful and provided us with a few samples but we won't be going back.",1,1,1
--OS8FUD7WWz_6WZDhzA6A,ebSUn2w_579yG6nrAn57Bw,qG9oT1HVN3qECgKrzxtVnA,1,"2016-12-07 00:00:00","Always seems to be closed whenever I come by , today is my third time trying to visit and yet another visit around 2 in the afternoon and it's closed , the business hours says it clearly should be open . Even the neon sign says it's open but the door is locked and nobody in sight ! The first time this happened I thought alright maybe they are on their lunch break but three visits and the same thing !? Seems like their not in the business of making money. All I have heard is good reviews about this shop and I would love to be one of the people to say the same thing , definitely not recommending this shop to anyone I know , I wouldn't want to waste their time coming down to a closed shop . I would love to visit this place if it was ever open !!",0,1,0
--OS_E9UPmfWWaTkmCEkGw,uBdYMY6a6A7FyxzTSwOiDg,Y3PQ5P_R7jcgiIS_1dIv-w,4,"2016-03-21 00:00:00","I had this placed bookmarked from reading fellow Yelpers reviews for a couple of weeks. Since  I was having my car serviced out in Henderson on Saturday, I decided to give this place a try. We arrived at about 9:30am and we had a five minute wait from the time we walked in to sitting down. The hostess that greeted us was really friendly and made us feel welcome. I noticed there was outdoor seating but it was not offered. I suppose I should have asked..... Anyway we sat inside towards the back of the restaurant and it was a good location to watch the action and quiet enough to have conversation. They play some good music but at just the right volume. 

The menu is full of some fun and different meals. It was a hard choice to pick just one but I ended up ordering Tacos Huevos and Mom had the Eggs in the Basket. She is not too adventurous when it comes to breakfast but her meal was still a good choice. She ordered coffee with her meal and the coffee cups are huge. For those coffee drinkers out there, you won't be disappointed as you can get your caffeine on with these cups! They also offer all kinds of flavored mimosas from your basic orange to guava. I enjoyed the peach which was more like a Bellini but great way to start the morning. 

The food arrived and the presentation was nice. There were three tacos with potatoes, eggs, chili's, avocados and crema on top. The salsa on the side had a nice kick and complimented the mini tacos. Three tacos was the right amount to serve as one more would have been too much. The Eggs in the Basket came with wheat toast and the egg was right in the middle of the toast with two strips of bacon on top and a little slaw. 

Our service was very good and the decor is a touch of modern and homey. When you first walk in there is a mini bakery with fresh muffins, monkey bread, and other assorted breads for sale. Everyone that works there seems to be very friendly and cool. I accidentally spilled my Moms coffee and it was cleaned up very quickly. Only one draw back, there is only one bathroom which when the place gets busy means you gotta wait so watch how many of those mimosas you drink (Ha! Ha!). 

We left about 11:00, and there was a wait at this time with lots of people sitting outside enjoying the beautiful morning. This place is pretty easy to find, you just have to be careful not to pass it when you reach the light at Horizon Ridge Parkway. It is in a strip mall and on the corner.

I definitely plan to return again so I can have the chilaquiles next time!",4,1,5
--ot-NCyuWimFVxeQwmkwQ,VH2BjFjc9usDquDgoHhptA,OPIjETeln46wOgHJkFI9gQ,5,"2017-02-12 00:00:00","Went last night for late night food, service was great and the food was excellent like always. Barrio always has a nice selection of beers, which is nice. Probably one of my favorite restaurants to go to.",0,0,0
--oTkg8c2io0M07ZUyAroA,wu5nk3pY1e_ou_Le_U52Sw,UQ0P33KCaPOgHx460xhshw,5,"2011-05-30 00:00:00","Best subs in the valley, period.  Friendly staff, consistent quality, and I love 'em toasted! (the sandwich, not the employee)  I order ahead and pick-up most of the time and the orders have always been right.",0,0,0
--otLA-v-KMHxRhgPVGz5g,YuiM5VKscO8rS1EX7f19_g,4ed--QXz1YDRTyWxe0MQFw,4,"2010-02-01 00:00:00","We had extremely high expectations for Fleur de Lys and we were not disappointed - the food was exceptional - all of it.  Our waiter was very knowledgeable and pleasant, but service was very slow.  We agree that you should not be in a hurry when enjoying fine cuisine, but this was a little too slow.  It seemed to be the case across the board in the restaurant.  There were inconsistencies too.  For example, every lady in the room, except the 3 at our table, received a rose plucked from the huge rose filled wall sculpture.  Why not us?  If you want excellent food and you aren't in a hurry, and you don't mind being treated differently than other guests, we highly recommend Fleur de Lys.",1,0,0
--OU0Uot52qSkJxA7gqY8w,wdOOK3K6vzQy1d_OIk-U9w,O3tCN26AY5zJI46Q77zuBg,5,"2017-05-28 00:00:00","Yama sushi on Spring Mt is by far a go to restaurant. My favorite part about this establish ent is the quick service, great portion from fish to rice ratio, and how spacious it is inside. Will be back for another round of a sushi with friends.",0,0,0
--OVhhp4ZYnwL2BBjiG8hA,Gen0ei06dGq13OJ8DRXUjg,2GUjO7NU88cPXpoffYCU8w,3,"2014-01-18 00:00:00","Upon recommendation from a local, we made a special trip to Ellis Island for pizza.  The pizza was greasy but good.  The plain cheese was better than the white pizza.  The local root beer was good, but some of the pizzas waiting to be sold by the slice looked sketchy (so old and gross looking that it cost them a star in my review.)  Service was okay, but Secret Pizza is close enough that I probably would just head over there instead.  Not bad though if you're hanging out around here...",0,1,0
--OvI02ZW08FgJ5hnnnYSg,Pk6A3Pqs6_qPLNevdADrDg,iVCuiIvrE49RmZY56AvCQQ,5,"2016-02-16 00:00:00","Great food. Great Burgers. Great service. A little busy, but to be expected in Birkdale village of course!",0,0,0
--OvJ4dzImoyrBM5OorBUg,yfBh0WKmo72-dVez6ud-mw,npf2U_D2JjUI-Q1RpLOCsQ,4,"2016-02-17 00:00:00","I had my dog groomed there today by Jess and he came out silky smooth  and very clean and it was only 2 hours and the price was 42 bucks! Can't beat that , I was very pleased . Jess was very friendly and we will definately be back!",0,0,0
--oWc_WT035P04oCR-WeNA,EllcHdTOyvsfjPs5Md078Q,TYCkjEHPSJSnFb6m6GDluw,3,"2012-03-30 00:00:00","Bought by corporate Landry's (and the Camelback location closed) this former steak giant is headed south, and fast.

What do you think about when you think, "Morton's"?
--strangely tan vinyl booths (yes, I've seen them in Chicago, and I finally get it)
--sinatra standards
--bow ties
--to be shown what a beefsteak tomato looks like (from the cart)
--to be shown what a life lobster looks like (the poor kiddo)
--to be shown what a porterhouse looks like (oh, YUM)
--crabcakes
--AND THE BEST DARNed steak you can get in town, _no matter the cut_
--don't forget the sprigs of watercress, my favorite.

But Landry's isn't having it. A multi-million dollar brand is taking a new direction:
#no more Sinatra
#no more cart
#maitre'd has no tux
#limited Champagne options; $160 Tatt is a plain ripoff.

Steakhouses are a dime-a-dozen these days and with Eddie V's nearby putting on the Ritz with live jazz and magnums of the Heitz Martha's Vineyard _besides great steaks_, Landry's Morton's won't be here for long.",10,2,2
--oWGd34k5KU7e_wLHfePw,PjNMZ_4KhfdxYhQvuORkhg,Xxvz5g67eaCr3emnkY5M6w,2,"2015-08-14 00:00:00","Meh, not worth it.  I ordered the City Club salad and when I asked for chicken on it our server asked me if I wanted grilled chicken strips (that she said were precooked and served cold) or if I wanted chicken breast.  First of all, I have to say this is PRECISELY WHY I do not like chain reataurants.  It is all about freezer-to-fryer and precooked everything.  For the price I expected the food to be better than it was.  Overrated.  Mediocre quality.  There are so many better choices in the area.",1,1,3
--OwouQcKAlok4RLGtsf-A,TMNMyBAk0Mq-2FQtiZ9Gxg,UI3fr9Wr5zAgpeAA81nSLw,4,"2017-10-10 00:00:00","this goodwill is probably one of the top 3 within the area. they always have nice jackets and a large selection of hats. whenever i go in here to just look around i always end up finding a few things that i cant help but purchasing. the prices are super fair and the employees are super friendly. definitely recommend coming to this goodwill",0,0,0
--oY-oC4T6FtwyWKhlf7oQ,jDHDb20vTRKdJou7XE1DjA,JLPhBAtHijyA_YEDlusedA,4,"2011-09-04 00:00:00","The only complaint was none of our food came out at the same time. The last to come out was the kids stuff. I couldn't it and eat infront of my hungry kids. Manager saw this and took % off my bill without me having to say anything. They were crazy busy.

that being said, loved the food, atmosphere is great. Will be going back. I love that there is a place like this in the west valley!",0,0,1
--Oy7CFHbLZzYCkkYTX0ig,pzNg_g9XpaHKuAY9b5ClIQ,iH9j9ZfQrL42pdg-BWAkJA,5,"2015-01-31 00:00:00","Shoutout to the ladies @NYHAIRCOMPANY   Thank you boss lady Nikki Musegades for being so selective and getting together such badass team!!! :) everyone was so well versed and welcoming!!! Thank you ladies you made my girls day out well worth the search!!!",2,1,0
--OZO4c_vDOVC2z2BWr92A,fQ_-qe7LBjx4zB8JCD-9ZA,uT-yzDkY79szXYNWk7zDzQ,4,"2014-08-24 00:00:00","First time church goer. Not just this church, but any church. That's a long story for another time. My family and I were invited to attend service by a friend, and we are glad we decided to go. Fortunately, I asked Michelle in advance if I should wear a tie, because otherwise I would have been the only guest wearing one. 

When we pulled in, there was a sign telling us to turn our flashers on if we were there for the first time. We were immediately ushered into VIP parking, and everyone we drove past greeted us with a wave and a smile. After parking, we were approached by Isabel, who greeted us and handed us information about the church. We met up with our friends, we found seats in a rapidly filling room that looked more like a concert venue than a church. I read reviews from other Yelpers, so I expected loud music and bright lights. I wasn't ready for the mediacentric spectacle before us though. I won't go into details about the service, other than to say I was intrigued my the energy level on stage and in the audience 

We had a great time, we will have to decide whether this is the church for us, or if any church is in our future. We loved the experience though!",9,0,3
--O_3McAo12kWMcOPURdLw,P7pxQFqr7yBKMMI2J51udw,YgTqqObVLM6HeEaPSCrjOA,5,"2012-08-15 00:00:00","The fellas and I were looking for a quick dinner option before hitting the club this particular night. Luckily, after walking to the exit and realizing it was pouring outside, we turned around and noticed Holsteins across the hall from the Marquee. 

First and foremost, the service was friendly and the staff did a great job. Secondly, the food was well worth it. 

To start, they bring out seasoned popcorn that was quickly devoured by us. Next I ordered the Frozen Grasshopper (a Bam-Boozled Shake) that consisted of Peppermint, Chocolate, Crème De Menthe, Van Gogh Chocolate Vodka. While it was good, it was definitely a lot (couldn't finish it after the burger). 

And lastly, their burger. My, what a burger! After being torn between the Gold Standard & Fun-Ghi Big Buns, I decided to go with the Gold Standard. Now this burger is as follows: Dry Aged Beef Sirloin Burger With Smoked Bacon, Aged Goat Cheddar Cheese, Tomato Confit, Baby Arugula & Garlic-Chive Aioli. I ordered mine medium and it was plated as such. The sirloin was cooked to perfection with a beautiful char outside and juicy inside. The smoked bacon and aged goat cheddar gave it a great kick, but for me, the magic came in the garlic-chive aioli. I mean, WOW, what a burger! 

Every bite was tasteful, satisfying, and worth every penny. It was easily one of the best burgers I've ever had. All the ingredients played beautifully with one another, and came together to form a great experience. 

Will remain a favorite in Vegas and one I MUST revisit whenever I'm in town. So should you.",1,0,0
--P2LcoBTHWfiFwdY9-gWg,fi_yw_5KIx04ZWlhfWVjNA,Q5vRxZojoN7T-LVTMtXKKg,3,"2012-12-18 00:00:00","There is nothing trendy and pretentious about the Rib 'n Reef.  It is just good and that's it!  Having the Caesar Salad prepared at your table was nothing special, in all honesty, I'd rather the cook do the cooking and the server do the serving, but the taste was amazing.  It is really good, really strong (garlic and flavourful), but really good!  I had the juniour cut of Prime Rib cooked medium rare.  It was perfectly cooked, but I should order medium, as it just is never hot enough for my liking,  Still, it was a gorgeous cut of meat.  It was served with green peas, which did nothing, but looked right.  The beef was tender and I truly enjoyed every bite!  I also had a side of garlic mashed potatoes.  They were not warm enough and not all that special.  

I look forward to visiting again!",2,2,1
--p3e29CDlLoSGE8olFhsA,qnn9E-e9orYf_wK37yLTYw,ELcQDlf69kb-ihJfxZyL0A,4,"2014-11-07 00:00:00","Made my debut here for happy Hour with a group. Great deals with most all drinks and appetizers half price. The blood orange margarita was about 4 bucks and it is made with all fresh juices which is a huge bonus especially at that price. I guess I could have ordered food, but the chips and salsa were free and bountiful. Salsa was average, no spice, but chips were fresh and crisp. The patio was nice as well. The only caveat is this is part of that Sam Fox empire, the restaurant king of Phoenix, so if you don't feel like greasing his already deep pockets (14 places or so), head elsewhere.",1,2,1
--P4w9hubXXyMnyT_qw2bA,cYwJA2A6I12KNkm2rtXd5g,xdvpDuXnbu1g1kH2HxybzQ,2,"2014-04-17 00:00:00","Gordon is lucky I'm giving the second star and it's mostly for the fries (I really liked them). But this place (along with MANY others) have fallen in to the "we don't give a damn about vegetarians so give them a portobello". 

That's pretty sad considering they charge $12 for it. 

It tasted lame and was very rubbery. I've made better at home on a cast iron skillet on my lunch hour. 

If you are a veg this is your ONE option and that is pitiful. 

Gordon, you can do better.",1,0,0
--p5rL_P-cCXzxkMzgMP1Q,vKXOGRgZax4t18afHSVQZg,OayiPsWX-Bif0uwbunIvZg,1,"2016-03-14 00:00:00","Tried for 6 months to get an instructor. Tried several times to reach someone. Finally spoke with Ray & he promised someone would contact me in 1-2 days. After 1 month I gave up & tried to contact again, still after 6 mths no one called. Wanted to come here because it was close to home & I regret wasting time with this business. Why treat people like they are not as important as your schedule? If you have too many commitments be honest & say you don't have the capacity to take on new clients instead of setting the expectation that someone will DEFINITELY contact me and never do!! Don't bother going to this school. They want your money instead of taking the time to treat you with respect as every potential new client should have. If I could give this business half a star I would. #disappointed #nevercalled #howareyoustillinbusiness needed to use my gf Yelp account because I want everyone to see this review & stay away from CAD. Terrible. Just terrible. 
Adam W",2,0,0
--p5RQKELs3x7T0YEWcVCQ,sYfHxCqHpIX2HnDhw0JRAA,WPeEOH4f2C69SqKdntAmcg,4,"2011-12-30 00:00:00","New japanese restaurant in the southwest part of LV. Bf and I came out here and were very pleased. Since it newly opened, they had a special going on. 3 specialty rolls for $54 bucks. Overall, rolls were decent. Decor is very zen, and a lot bigger than most sushi restaurants located in this part of town. You also have the option to do hibachi, which we still ave yet to do.",2,0,2
--p7NxJRiv7ldztMa75ZRQ,xHnChNG-UJenT9hGJdIpyQ,dJcftOunHy3nN7Qn8YxvvQ,4,"2015-01-11 00:00:00","Asian Corner Mall.  It's unique, that's true.

Some people might see it as a run down place, but I've grown to be fond of the place because it gives me the things I need to make a authentic meal.

Is it the safest place in the world?  Eh..., but what place in Charlotte is?  Just be careful when you are there.

Pot Holes is one of my only concerns at Asian Corner, but hey sometimes I just imagine this is how it is in the old country!",1,1,1
--p7XRPqQgqE20c7e1qs3w,xkVMIk_Vqh17f48ZQ_6b0w,Y5yWMXROVxwr7oONe9KTzA,5,"2010-01-23 00:00:00","This is one of the best steakhouses that i have ever been to. Everything that we had was amazing. The inside is a very dark modern style. If you in vegas looking for steakhouse this is the place to go.",0,0,0
--pa4Vokp-YlX2K1FCEsPg,SurnOSM2bVVN4-Js3G23RQ,Q6dbymooJPmtTt7DTyaQhQ,4,"2017-03-25 00:00:00","Stopped in after a busy day of  work, then seated myself at the bar area. Despite being extremely busy table service was exceptional. I drank six cups of ice tea and not once was my refill untimely. Food top notch and fresh, but that's what the pricey menu should deliver.",1,0,0
--PbPrxCSXs7C4QHOYqGPg,AtcNNpbD5MeJj6J4MXpz5w,JJ0NAfjbAhnhOyMus22rSg,4,"2011-07-13 00:00:00","Food is good, not great, but reasonably priced. You won't find a better place in Monticello though and the bar's ambiance is great!",0,0,0
--pCQ0w8qRI-TJ51345eLw,pewbZXifFrGqYqdNiXi5sQ,6Ki3bAL0wx9ymbdJqbSWMA,3,"2016-05-15 00:00:00","What a great neighborhood theatre and it certainly stands up to the large chains. They always have a great selection of movies. Great snacks to choose from that go beyond standard popcorn and candy. And there's a full bar too.",0,1,1
--Pcqs1_sMMAPTylSCb5Vw,VyjyHoBg3KC5BSFRlD0ZPQ,RvkO4f_Tm4bAkUwTgi7GOg,3,"2016-12-09 00:00:00","I've done several review on Vegas...hotels, restaurants, etc...and I have to preface this one by saying that I prefer to try different things when I go to Vegas, unless I've been totally overwhelmed (Mon Ami Gabi!).

Ceasar's Palace...you were a great trip...but you did send me mixed messages at times.

What you need to keep in mind:
-ROOM TYPE, ROOM TYPE, ROOM TYPE.  Research what you are booking, go to YouTube and look at video reviews...this will greatly impact your stay experience.
-Agustus Tower: Big room, not a great bed, sunken tub with jets is amazing.  Double sinks are luxurious...but overall appointments are average considering you have to pay more.
-Casino is oddly shaped...I have never liked playing in Ceasar's because it's dark and super smokey (not near the outside doors - no air circulation)
-Food options are GREAT.  You can find great options here and I recommend any of them.  The Gordon Ramsay Pub is my favorite.

REDEEMING FACTOR:
Location, location, location! Center strip, easily accessible to so much all around!",0,0,1
--PFZdNRMsYq7eMj1StLkg,yGDiAVoQB8LX3OsJ4e2I0A,33ndW7Gm2AFExVr-OOZ4zA,1,"2012-04-10 00:00:00","The moment I heard mandarin being spoken after I ordered milk tea was the moment I felt real terror.

My fears were not off the mark.",2,8,1
--pGkEioImGUHsaUpwRcsA,27_N5P9HZ86IviONPT_twg,FwkBQO-lA-EgkA8t_EHqfw,5,"2013-03-10 00:00:00","I can't say enough about this little gem. I actually take every opportunity to talk about the food and venue (open kitchen where you can see everything being made). These are the top lines things to know...

1 - The homemade bread is amazing. Eat it, then order some more to eat.
2 - The plates are perfect for sharing 
3 - The accoutrement for the oysters is top notch
4 - The make their own ROOTBEER!! It is amazing. It has the taste if rootbeer with an afterstaste that makes it seem like it was created in some gastrometric lab. A lab that only produces molecularly perfect food. Therefore...it's a good thing. I wish more stuff had that lab taste. We ordered a shot and the waitress came over with a rootbeer/whiskey tipple that was a perfect part of the meal.
5 - The steak is fab but I could eat the pork all day.
6 - There is a secret drink on the menu. I don't know what it is called but if you like darker ale and campari it will change your life.

Go on...get stuck in!",7,3,3
--pgPHyZ008YPARjkAS4yA,El4FC8jcawUVgw_0EIcbaQ,nHOR3AMPzoNCxr7pHnlPXA,5,"2015-01-16 00:00:00","Just booked my room with my M Life card for the end of the month, and the lady I spoke with on the phone was Sonja she was so sweet had amazing customer service and put up with all my questions. I can definitely appreciate that because not everyone os great at customer service.  I'm so excited to stay at the mgm for the 1st time!!",0,0,0
--PHB3nACoT8ETKpTlKuuA,YPbuIXRwoPMt2ABKXqM46Q,xhlcoVm3FOKcxZ0phkdO6Q,3,"2012-02-10 00:00:00","I had the Italian Chicken sub. 
Pretty good. 
Cubes of chicken
Bell peppers and onions lighly sauteed on a ummmmm say bout an 8 inch sub roll. 6 bucks
see photo's.. (most of everything is 5-7 bucks I do believe)

Joe seems to be pretty cool from what I gathered from a conversation he stired up with 3 guys that ordered AFTER me. I guess there is a First Time Customer no speeking policy he has or something. Hey, maybe next time he'll speak to ALL custmers.. Then again... 

It took a while for me to try them out because I didn't know they accepted CC's. 
Welp Yelpers... THEY DOOOOOOOO!!!!!

BLOW THE TRUMPETS!!!!",1,4,1
--PhNVCFid20yReRS0VDbw,wrs4Zbz17q_G49AIRxRPVw,WGZBLvA7s7w55CkJYB9HvQ,5,"2017-05-06 00:00:00","Everything at this place taste amazing. So nicely seasoned and you get so much food for your money",0,0,0
--pHRqBMEg__E4KDFqu7kQ,9vG7UBYjYLDNb3VS1EZqEw,bQ02howtKY4gNMxjxHQUlA,5,"2015-11-20 00:00:00","Fantastic service at incredible prices. Anahit is wonderful. Bring all your friends. Friendly staff and very knowledgeable.",2,0,0
--ph_iwgpNRmUDllYxYi0Q,vUlM7MSLYsLLiWIAY7MRLg,c-qybf7BthF1s6xaDtSG-g,1,"2016-05-04 00:00:00","This is by far the worst experience and customer service I have ever received.!! I have been dealing with a fine I received from the HOA, I contacted renters warehouse and spoke to Joe one of the managers in regards to never receiving  any notices for services they would be doing at my location. He stated that I was responsible for it not the owner, I explained to Joe that the owner had hand written a letter that I still have in my possession that states ( I apologize that you have not been receiving any notification for changes in your condo you will now begin to receive them) which at this point was to late. Joe states that he would get in contact with owner and have a resolution for me a week went by nothing I then called multiple times and left voicemails and nothing. At this point I am frustrated because I am being fined for everyday that goes by on top of the fine I have received. So I called today and asked to speak to someone higher then Joe, I was then transferred to Sean. Both managers were so rude to me they made me feel like i was retarded. They raised their voice at me until I just cracked and cried out of intimidation and frustration. I told them that after my lease was over I would never do Buisness with them and I would not recommend them to anyone.!!! Worst service ever they didn't even try to get my issue resolved. I hope someone can reach out to me from corporate, I work in customer service and I am a Manager and I know that is not how you treat your customers.",2,0,0
--PI4cNfmsZ9Q6ktnWx5xw,S7xGi4DylZYoKe7Rss8zMg,CYTpi63Tv_UTjsaTMCZUvg,4,"2016-01-06 00:00:00","I just moved to the area and a friend told me about Pido's Pub so when I saw a GroupOn for it I jumped on the chance to try it out.  I went with my parents and it took us a little while to agree that the building was actually Pido's.  It is located off 8th Avenue in Homestead on a type of back road and nested among residential homes.  It really doesn't stick out so keep your eyes open if you're going there for the first time.
Small dining room with a little bar.  But this place is cozy and familiar and right away you feel at home.  The wait staff was so friendly and we enjoyed talking with our waiter throughout the evening.  
There is an appetizer of hot cashew nuts that is addictive and delicious.  A great selection of pizzas to choose from and also some great fish sandwiches.
I don't want to call Pido's a dive, but it has that feel, but with terrific food.  I can't wait to go back!",1,0,1
--pJaempc7HQJsq7R3HjsA,the19uDwR-41n8x861F7Hg,LwvPZ1bQt5-Zl1xxPberVQ,3,"2013-03-08 00:00:00","Really nice atmosphere and good food.  I have sat down at the bar for some sushi and wine, as well as enjoyed dinner in the dining area.  All of the food (I only had Asian food) was high quality, and the service was good.

There was nothing that really stood out about this place, though, that makes me want to come back consistently.  The place is not extremely pricey, but it isn't cheap.  I think it's the overall value that made me feel unexcited about this restaurant that was a decent place.",0,0,0
--PkbVPYhfXsq8IIqyzr6g,-hsFN8VQvH26M0WZ3k1Wtg,PkNs-Rw6MHQfu6j5pBZMMw,4,"2013-11-18 00:00:00","Stayed at the timeshare and was pleasantly surprised.

We had a 1 bedroom suite with a full kitchen (fully stocked). Everything was modern, clean and safe. We had a living room area with french doors leading to the bedroom. 

Points to ponder:
-Parking sucks. When you self-park, good luck finding your car. Its a trek!!!
-Steps to Cosmo casino. We found ourselves gambling next door!
-Steps from the strip. Easy access.
-Elevators take forever!
-Hallways are quiet. I didn't hear people walking the halls or thru the walls, etc.
-Bathroom fan was really loud?
-Bad view from our room but we were barely in the room.
-Free movie rental and popcorn in the lobby.
-There's a small convenience store in the lobby. (Items are more $$$).
-You get a packet upon check-in. Read the materials because there's freebies!!!

Great option for staying on the strip!",9,0,1
--plFnyrDN_hdmdpujJD8A,gDaIAJEvqoCF6J4CTfhyvg,LNnHMgjUUc0ZLz_CQPazoA,3,"2009-01-20 00:00:00","If you want to watch the latest blockbuster, then Vue is pretty much your only choice. The advantage of such a monopoly is you pay for it. A recent trip with a 15yr old to watch a film cost me £23 for two tickets, a hot dog, small juice and a handful of sweets. Staff can be pretty indifferent, but that's no particular criticism of Vue.


 The usual plague of loud-mouthed teens who love phoning each other and generally prefer the sound of their own voice to that on screen is prevalent here, and the management aren't inclined to do anything about it. You might get lucky if you can pick and choose with your viewing times however.


 If you can wait, chances are the film will turn up at Eden Court instead and you'll have a far more enjoyable, comfortable experience there, but sadly EC doesn't get all the blockbusters so for the avid filmgoer Vue can sometimes be your only choice.


 Not the worst cinema, but as its your only choice you might as well get used to it..",0,0,0
